pd420 ryang69 mishra03
92320.1759 -5493.75783 -8317.10091 -9384.68568
92324.176 -5493.23151 -8315.52174 -9382.38505
92328.17611 -5492.70469 -8313.94194 -9380.08372
92332.17621 -5492.17738 -8312.36151 -9377.78168
92336.17632 -5491.64959 -8310.78046 -9375.47894
92340.17643 -5491.1213 -8309.19877 -9373.17549
92344.17653 -5490.59253 -8307.61645 -9370.87133
92348.17664 -5490.06327 -8306.0335 -9368.56647
92352.17674 -5489.53352 -8304.44993 -9366.26091
92356.17685 -5489.00328 -8302.86572 -9363.95464
92360.17695 -5488.47255 -8301.28089 -9361.64766
92364.17706 -5487.94134 -8299.69543 -9359.33999
92368.17717 -5487.40963 -8298.10934 -9357.03161
92372.17727 -5486.87744 -8296.52262 -9354.72253
92376.17738 -5486.34476 -8294.93528 -9352.41275
92380.17748 -5485.81159 -8293.34731 -9350.10227
92384.17759 -5485.27793 -8291.75872 -9347.79108
92388.17769 -5484.74379 -8290.1695 -9345.4792
92392.1778 -5484.20916 -8288.57965 -9343.16661
92396.17791 -5483.67403 -8286.98917 -9340.85333
92400.17801 -5483.13843 -8285.39808 -9338.53935
92404.17812 -5482.60233 -8283.80635 -9336.22466
92408.17822 -5482.06574 -8282.214 -9333.90928
92412.17833 -5481.52867 -8280.62103 -9331.59321
92416.17843 -5480.99111 -8279.02743 -9329.27643
92420.17854 -5480.45306 -8277.43321 -9326.95896
92424.17865 -5479.91453 -8275.83837 -9324.64079
92428.17875 -5479.37551 -8274.2429 -9322.32193
92432.17886 -5478.836 -8272.64681 -9320.00237
92436.17896 -5478.296 -8271.05009 -9317.68211
92440.17907 -5477.75552 -8269.45276 -9315.36116
92444.17917 -5477.21455 -8267.8548 -9313.03952
92448.17928 -5476.67309 -8266.25622 -9310.71718
92452.17939 -5476.13115 -8264.65701 -9308.39415
92456.17949 -5475.58871 -8263.05719 -9306.07043
92460.1796 -5475.0458 -8261.45675 -9303.74601
92464.1797 -5474.50239 -8259.85568 -9301.42091
92468.17981 -5473.9585 -8258.25399 -9299.09511
92472.17991 -5473.41412 -8256.65169 -9296.76862
92476.18002 -5472.86926 -8255.04876 -9294.44143
92480.18013 -5472.32391 -8253.44521 -9292.11356
92484.18023 -5471.77807 -8251.84105 -9289.785
92488.18034 -5471.23174 -8250.23626 -9287.45575
92492.18044 -5470.68493 -8248.63086 -9285.12581
92496.18055 -5470.13764 -8247.02484 -9282.79519
92500.18066 -5469.58986 -8245.4182 -9280.46387
92504.18076 -5469.04159 -8243.81094 -9278.13187
92508.18087 -5468.49283 -8242.20306 -9275.79918
92512.18097 -5467.94359 -8240.59457 -9273.4658
92516.18108 -5467.39387 -8238.98545 -9271.13174
92520.18118 -5466.84366 -8237.37573 -9268.79699
92524.18129 -5466.29296 -8235.76538 -9266.46156
92528.1814 -5465.74177 -8234.15442 -9264.12544
92532.1815 -5465.19011 -8232.54284 -9261.78863
92536.18161 -5464.63795 -8230.93065 -9259.45115
92540.18171 -5464.08531 -8229.31784 -9257.11298
92544.18182 -5463.53219 -8227.70442 -9254.77412
92548.18192 -5462.97858 -8226.09038 -9252.43459
92552.18203 -5462.42448 -8224.47573 -9250.09437
92556.18214 -5461.8699 -8222.86046 -9247.75347
92560.18224 -5461.31484 -8221.24458 -9245.41189
92564.18235 -5460.75929 -8219.62808 -9243.06962
92568.18245 -5460.20325 -8218.01097 -9240.72668
92572.18256 -5459.64673 -8216.39325 -9238.38306
92576.18266 -5459.08973 -8214.77492 -9236.03876
92580.18277 -5458.53224 -8213.15597 -9233.69378
92584.18288 -5457.97427 -8211.53641 -9231.34812
92588.18298 -5457.41581 -8209.91624 -9229.00178
92592.18309 -5456.85686 -8208.29545 -9226.65476
92596.18319 -5456.29744 -8206.67406 -9224.30707
92600.1833 -5455.73753 -8205.05205 -9221.9587
92604.1834 -5455.17713 -8203.42943 -9219.60965
92608.18351 -5454.61625 -8201.8062 -9217.25993
92612.18362 -5454.05489 -8200.18237 -9214.90953
92616.18372 -5453.49304 -8198.55792 -9212.55846
92620.18383 -5452.9307 -8196.93286 -9210.20671
92624.18393 -5452.36789 -8195.30719 -9207.85429
92628.18404 -5451.80459 -8193.68091 -9205.50119
92632.18414 -5451.24081 -8192.05403 -9203.14743
92636.18425 -5450.67654 -8190.42653 -9200.79298
92640.18436 -5450.11179 -8188.79843 -9198.43787
92644.18446 -5449.54655 -8187.16971 -9196.08208
92648.18457 -5448.98083 -8185.54039 -9193.72563
92652.18467 -5448.41463 -8183.91047 -9191.3685
92656.18478 -5447.84795 -8182.27993 -9189.0107
92660.18488 -5447.28078 -8180.64879 -9186.65223
92664.18499 -5446.71313 -8179.01704 -9184.29309
92668.1851 -5446.14499 -8177.38469 -9181.93328
92672.1852 -5445.57638 -8175.75172 -9179.57281
92676.18531 -5445.00728 -8174.11816 -9177.21166
92680.18541 -5444.43769 -8172.48398 -9174.84985
92684.18552 -5443.86763 -8170.84921 -9172.48737
92688.18562 -5443.29708 -8169.21382 -9170.12422
92692.18573 -5442.72605 -8167.57784 -9167.7604
92696.18584 -5442.15453 -8165.94124 -9165.39592
92700.18594 -5441.58253 -8164.30405 -9163.03078
92704.18605 -5441.01006 -8162.66625 -9160.66497
92708.18615 -5440.43709 -8161.02784 -9158.29849
92712.18626 -5439.86365 -8159.38883 -9155.93135
92716.18636 -5439.28972 -8157.74922 -9153.56354
92720.18647 -5438.71531 -8156.10901 -9151.19507
92724.18658 -5438.14042 -8154.46819 -9148.82594
92728.18668 -5437.56505 -8152.82677 -9146.45615
92732.18679 -5436.9892 -8151.18475 -9144.08569
92736.18689 -5436.41286 -8149.54213 -9141.71457
92740.187 -5435.83604 -8147.89891 -9139.34279
92744.18711 -5435.25874 -8146.25508 -9136.97035
92748.18721 -5434.68096 -8144.61066 -9134.59725
92752.18732 -5434.10269 -8142.96563 -9132.22349
92756.18742 -5433.52395 -8141.32001 -9129.84907
92760.18753 -5432.94472 -8139.67378 -9127.47399
92764.18763 -5432.36501 -8138.02696 -9125.09826
92768.18774 -5431.78482 -8136.37953 -9122.72186
92772.18785 -5431.20415 -8134.73151 -9120.34481
92776.18795 -5430.623 -8133.08288 -9117.9671
92780.18806 -5430.04137 -8131.43366 -9115.58873
92784.18816 -5429.45925 -8129.78384 -9113.2097
92788.18827 -5428.87666 -8128.13342 -9110.83002
92792.18837 -5428.29358 -8126.48241 -9108.44969
92796.18848 -5427.71002 -8124.83079 -9106.0687
92800.18859 -5427.12599 -8123.17858 -9103.68705
92804.18869 -5426.54147 -8121.52578 -9101.30475
92808.1888 -5425.95647 -8119.87237 -9098.9218
92812.1889 -5425.37099 -8118.21837 -9096.53819
92816.18901 -5424.78503 -8116.56378 -9094.15394
92820.18911 -5424.19859 -8114.90858 -9091.76902
92824.18922 -5423.61166 -8113.2528 -9089.38346
92828.18933 -5423.02426 -8111.59641 -9086.99725
92832.18943 -5422.43638 -8109.93943 -9084.61038
92836.18954 -5421.84802 -8108.28186 -9082.22286
92840.18964 -5421.25918 -8106.6237 -9079.8347
92844.18975 -5420.66985 -8104.96494 -9077.44588
92848.18985 -5420.08005 -8103.30558 -9075.05641
92852.18996 -5419.48977 -8101.64563 -9072.6663
92856.19007 -5418.89901 -8099.98509 -9070.27554
92860.19017 -5418.30777 -8098.32396 -9067.88412
92864.19028 -5417.71604 -8096.66223 -9065.49207
92868.19038 -5417.12384 -8094.99991 -9063.09936
92872.19049 -5416.53116 -8093.337 -9060.70601
92876.19059 -5415.938 -8091.6735 -9058.31201
92880.1907 -5415.34436 -8090.0094 -9055.91737
92884.19081 -5414.75024 -8088.34472 -9053.52208
92888.19091 -5414.15565 -8086.67944 -9051.12614
92892.19102 -5413.56057 -8085.01357 -9048.72956
92896.19112 -5412.96501 -8083.34711 -9046.33234
92900.19123 -5412.36898 -8081.68006 -9043.93448
92904.19133 -5411.77246 -8080.01243 -9041.53597
92908.19144 -5411.17547 -8078.3442 -9039.13681
92912.19155 -5410.578 -8076.67538 -9036.73702
92916.19165 -5409.98005 -8075.00598 -9034.33658
92920.19176 -5409.38162 -8073.33598 -9031.93551
92924.19186 -5408.78271 -8071.6654 -9029.53379
92928.19197 -5408.18332 -8069.99423 -9027.13143
92932.19207 -5407.58346 -8068.32247 -9024.72843
92936.19218 -5406.98312 -8066.65012 -9022.3248
92940.19229 -5406.38229 -8064.97719 -9019.92052
92944.19239 -5405.78099 -8063.30367 -9017.51561
92948.1925 -5405.17921 -8061.62956 -9015.11005
92952.1926 -5404.57696 -8059.95487 -9012.70386
92956.19271 -5403.97422 -8058.27959 -9010.29703
92960.19282 -5403.37101 -8056.60372 -9007.88957
92964.19292 -5402.76732 -8054.92727 -9005.48147
92968.19303 -5402.16315 -8053.25023 -9003.07273
92972.19313 -5401.55851 -8051.57261 -9000.66336
92976.19324 -5400.95338 -8049.8944 -8998.25335
92980.19334 -5400.34778 -8048.21561 -8995.8427
92984.19345 -5399.7417 -8046.53623 -8993.43143
92988.19356 -5399.13515 -8044.85627 -8991.01952
92992.19366 -5398.52811 -8043.17573 -8988.60697
92996.19377 -5397.9206 -8041.4946 -8986.1938
93000.19387 -5397.31261 -8039.81289 -8983.77999
93004.19398 -5396.70415 -8038.1306 -8981.36555
93008.19408 -5396.0952 -8036.44773 -8978.95048
93012.19419 -5395.48578 -8034.76427 -8976.53477
93016.1943 -5394.87589 -8033.08023 -8974.11844
93020.1944 -5394.26551 -8031.39561 -8971.70147
93024.19451 -5393.65466 -8029.71041 -8969.28388
93028.19461 -5393.04334 -8028.02462 -8966.86566
93032.19472 -5392.43153 -8026.33826 -8964.4468
93036.19482 -5391.81925 -8024.65131 -8962.02732
93040.19493 -5391.20649 -8022.96379 -8959.60722
93044.19504 -5390.59326 -8021.27568 -8957.18648
93048.19514 -5389.97955 -8019.587 -8954.76512
93052.19525 -5389.36536 -8017.89774 -8952.34313
93056.19535 -5388.7507 -8016.20789 -8949.92051
93060.19546 -5388.13556 -8014.51747 -8947.49727
93064.19556 -5387.51995 -8012.82647 -8945.0734
93068.19567 -5386.90385 -8011.13489 -8942.64891
93072.19578 -5386.28729 -8009.44273 -8940.2238
93076.19588 -5385.67024 -8007.75 -8937.79806
93080.19599 -5385.05272 -8006.05669 -8935.37169
93084.19609 -5384.43473 -8004.3628 -8932.94471
93088.1962 -5383.81626 -8002.66833 -8930.5171
93092.1963 -5383.19731 -8000.97329 -8928.08887
93096.19641 -5382.57789 -7999.27767 -8925.66002
93100.19652 -5381.95799 -7997.58147 -8923.23054
93104.19662 -5381.33762 -7995.8847 -8920.80045
93108.19673 -5380.71677 -7994.18736 -8918.36973
93112.19683 -5380.09545 -7992.48944 -8915.9384
93116.19694 -5379.47365 -7990.79094 -8913.50644
93120.19704 -5378.85137 -7989.09187 -8911.07387
93124.19715 -5378.22862 -7987.39222 -8908.64068
93128.19726 -5377.6054 -7985.692 -8906.20687
93132.19736 -5376.9817 -7983.99121 -8903.77244
93136.19747 -5376.35753 -7982.28984 -8901.33739
93140.19757 -5375.73288 -7980.5879 -8898.90173
93144.19768 -5375.10775 -7978.88539 -8896.46545
93148.19778 -5374.48216 -7977.1823 -8894.02856
93152.19789 -5373.85608 -7975.47865 -8891.59105
93156.198 -5373.22954 -7973.77442 -8889.15292
93160.1981 -5372.60251 -7972.06961 -8886.71418
93164.19821 -5371.97502 -7970.36424 -8884.27483
93168.19831 -5371.34705 -7968.6583 -8881.83486
93172.19842 -5370.7186 -7966.95178 -8879.39428
93176.19852 -5370.08968 -7965.24469 -8876.95309
93180.19863 -5369.46029 -7963.53704 -8874.51128
93184.19874 -5368.83042 -7961.82881 -8872.06886
93188.19884 -5368.20008 -7960.12001 -8869.62583
93192.19895 -5367.56927 -7958.41065 -8867.18219
93196.19905 -5366.93798 -7956.70071 -8864.73794
93200.19916 -5366.30622 -7954.99021 -8862.29308
93204.19927 -5365.67398 -7953.27913 -8859.84761
93208.19937 -5365.04127 -7951.56749 -8857.40153
93212.19948 -5364.40809 -7949.85528 -8854.95484
93216.19958 -5363.77443 -7948.1425 -8852.50754
93220.19969 -5363.1403 -7946.42916 -8850.05964
93224.19979 -5362.50569 -7944.71525 -8847.61112
93228.1999 -5361.87062 -7943.00077 -8845.16201
93232.20001 -5361.23507 -7941.28572 -8842.71228
93236.20011 -5360.59904 -7939.57011 -8840.26195
93240.20022 -5359.96255 -7937.85393 -8837.81101
93244.20032 -5359.32558 -7936.13718 -8835.35946
93248.20043 -5358.68814 -7934.41987 -8832.90732
93252.20053 -5358.05022 -7932.702 -8830.45456
93256.20064 -5357.41183 -7930.98356 -8828.00121
93260.20075 -5356.77297 -7929.26455 -8825.54725
93264.20085 -5356.13364 -7927.54498 -8823.09268
93268.20096 -5355.49383 -7925.82485 -8820.63752
93272.20106 -5354.85356 -7924.10415 -8818.18175
93276.20117 -5354.2128 -7922.38289 -8815.72538
93280.20127 -5353.57158 -7920.66106 -8813.26841
93284.20138 -5352.92989 -7918.93867 -8810.81084
93288.20149 -5352.28772 -7917.21572 -8808.35267
93292.20159 -5351.64508 -7915.49221 -8805.89389
93296.2017 -5351.00197 -7913.76813 -8803.43452
93300.2018 -5350.35838 -7912.0435 -8800.97455
93304.20191 -5349.71433 -7910.3183 -8798.51398
93308.20201 -5349.0698 -7908.59254 -8796.05282
93312.20212 -5348.4248 -7906.86621 -8793.59105
93316.20223 -5347.77933 -7905.13933 -8791.12869
93320.20233 -5347.13339 -7903.41189 -8788.66573
93324.20244 -5346.48697 -7901.68388 -8786.20218
93328.20254 -5345.84009 -7899.95532 -8783.73802
93332.20265 -5345.19273 -7898.2262 -8781.27328
93336.20275 -5344.5449 -7896.49652 -8778.80794
93340.20286 -5343.8966 -7894.76627 -8776.342
93344.20297 -5343.24783 -7893.03547 -8773.87547
93348.20307 -5342.59859 -7891.30411 -8771.40834
93352.20318 -5341.94888 -7889.5722 -8768.94063
93356.20328 -5341.29869 -7887.83972 -8766.47232
93360.20339 -5340.64804 -7886.10669 -8764.00341
93364.20349 -5339.99691 -7884.3731 -8761.53392
93368.2036 -5339.34531 -7882.63895 -8759.06383
93372.20371 -5338.69325 -7880.90425 -8756.59316
93376.20381 -5338.04071 -7879.16898 -8754.12189
93380.20392 -5337.3877 -7877.43317 -8751.65003
93384.20402 -5336.73422 -7875.69679 -8749.17758
93388.20413 -5336.08027 -7873.95986 -8746.70455
93392.20423 -5335.42585 -7872.22238 -8744.23092
93396.20434 -5334.77096 -7870.48434 -8741.75671
93400.20445 -5334.1156 -7868.74574 -8739.28191
93404.20455 -5333.45977 -7867.00659 -8736.80652
93408.20466 -5332.80347 -7865.26689 -8734.33054
93412.20476 -5332.1467 -7863.52663 -8731.85398
93416.20487 -5331.48946 -7861.78582 -8729.37683
93420.20498 -5330.83174 -7860.04446 -8726.89909
93424.20508 -5330.17356 -7858.30254 -8724.42077
93428.20519 -5329.51491 -7856.56007 -8721.94187
93432.20529 -5328.85579 -7854.81704 -8719.46238
93436.2054 -5328.1962 -7853.07347 -8716.98231
93440.2055 -5327.53614 -7851.32934 -8714.50165
93444.20561 -5326.87562 -7849.58466 -8712.02041
93448.20572 -5326.21462 -7847.83943 -8709.53859
93452.20582 -5325.55315 -7846.09364 -8707.05618
93456.20593 -5324.89121 -7844.34731 -8704.5732
93460.20603 -5324.22881 -7842.60042 -8702.08963
93464.20614 -5323.56593 -7840.85299 -8699.60548
93468.20624 -5322.90259 -7839.105 -8697.12075
93472.20635 -5322.23878 -7837.35647 -8694.63545
93476.20646 -5321.5745 -7835.60739 -8692.14956
93480.20656 -5320.90974 -7833.85775 -8689.66309
93484.20667 -5320.24453 -7832.10757 -8687.17605
93488.20677 -5319.57884 -7830.35684 -8684.68842
93492.20688 -5318.91268 -7828.60556 -8682.20022
93496.20698 -5318.24606 -7826.85373 -8679.71144
93500.20709 -5317.57896 -7825.10135 -8677.22209
93504.2072 -5316.9114 -7823.34843 -8674.73215
93508.2073 -5316.24337 -7821.59496 -8672.24165
93512.20741 -5315.57487 -7819.84094 -8669.75056
93516.20751 -5314.9059 -7818.08638 -8667.25891
93520.20762 -5314.23647 -7816.33127 -8664.76667
93524.20772 -5313.56657 -7814.57561 -8662.27387
93528.20783 -5312.89619 -7812.81941 -8659.78049
93532.20794 -5312.22536 -7811.06266 -8657.28653
93536.20804 -5311.55405 -7809.30536 -8654.79201
93540.20815 -5310.88227 -7807.54752 -8652.29691
93544.20825 -5310.21003 -7805.78914 -8649.80124
93548.20836 -5309.53732 -7804.03021 -8647.30499
93552.20846 -5308.86414 -7802.27074 -8644.80818
93556.20857 -5308.1905 -7800.51072 -8642.3108
93560.20868 -5307.51639 -7798.75016 -8639.81284
93564.20878 -5306.84181 -7796.98906 -8637.31432
93568.20889 -5306.16676 -7795.22741 -8634.81523
93572.20899 -5305.49125 -7793.46523 -8632.31556
93576.2091 -5304.81527 -7791.70249 -8629.81533
93580.2092 -5304.13882 -7789.93922 -8627.31454
93584.20931 -5303.4619 -7788.1754 -8624.81317
93588.20942 -5302.78452 -7786.41105 -8622.31124
93592.20952 -5302.10667 -7784.64615 -8619.80874
93596.20963 -5301.42835 -7782.88071 -8617.30567
93600.20973 -5300.74957 -7781.11473 -8614.80204
93604.20984 -5300.07032 -7779.34821 -8612.29785
93608.20994 -5299.39061 -7777.58114 -8609.79308
93612.21005 -5298.71042 -7775.81354 -8607.28776
93616.21016 -5298.02978 -7774.0454 -8604.78187
93620.21026 -5297.34866 -7772.27672 -8602.27542
93624.21037 -5296.66708 -7770.5075 -8599.7684
93628.21047 -5295.98503 -7768.73774 -8597.26082
93632.21058 -5295.30252 -7766.96745 -8594.75268
93636.21068 -5294.61954 -7765.19661 -8592.24398
93640.21079 -5293.93609 -7763.42524 -8589.73472
93644.2109 -5293.25218 -7761.65333 -8587.22489
93648.211 -5292.5678 -7759.88088 -8584.71451
93652.21111 -5291.88296 -7758.10789 -8582.20356
93656.21121 -5291.19765 -7756.33437 -8579.69206
93660.21132 -5290.51188 -7754.56031 -8577.18
93664.21143 -5289.82564 -7752.78571 -8574.66738
93668.21153 -5289.13893 -7751.01058 -8572.1542
93672.21164 -5288.45176 -7749.23492 -8569.64046
93676.21174 -5287.76412 -7747.45871 -8567.12616
93680.21185 -5287.07602 -7745.68197 -8564.61131
93684.21195 -5286.38745 -7743.9047 -8562.09591
93688.21206 -5285.69842 -7742.12689 -8559.57994
93692.21217 -5285.00892 -7740.34855 -8557.06342
93696.21227 -5284.31896 -7738.56968 -8554.54635
93700.21238 -5283.62853 -7736.79027 -8552.02872
93704.21248 -5282.93764 -7735.01032 -8549.51054
93708.21259 -5282.24628 -7733.22985 -8546.9918
93712.21269 -5281.55446 -7731.44884 -8544.47251
93716.2128 -5280.86217 -7729.6673 -8541.95267
93720.21291 -5280.16942 -7727.88522 -8539.43227
93724.21301 -5279.47621 -7726.10262 -8536.91133
93728.21312 -5278.78253 -7724.31948 -8534.38983
93732.21322 -5278.08838 -7722.53581 -8531.86778
93736.21333 -5277.39377 -7720.75161 -8529.34518
93740.21343 -5276.6987 -7718.96688 -8526.82203
93744.21354 -5276.00316 -7717.18161 -8524.29833
93748.21365 -5275.30716 -7715.39582 -8521.77408
93752.21375 -5274.6107 -7713.6095 -8519.24928
93756.21386 -5273.91377 -7711.82265 -8516.72394
93760.21396 -5273.21637 -7710.03526 -8514.19804
93764.21407 -5272.51852 -7708.24735 -8511.6716
93768.21417 -5271.8202 -7706.45891 -8509.14461
93772.21428 -5271.12141 -7704.66994 -8506.61708
93776.21439 -5270.42216 -7702.88045 -8504.089
93780.21449 -5269.72245 -7701.09042 -8501.56037
93784.2146 -5269.02228 -7699.29987 -8499.0312
93788.2147 -5268.32164 -7697.50878 -8496.50148
93792.21481 -5267.62053 -7695.71718 -8493.97122
93796.21491 -5266.91897 -7693.92504 -8491.44041
93800.21502 -5266.21694 -7692.13238 -8488.90907
93804.21513 -5265.51445 -7690.33919 -8486.37717
93808.21523 -5264.8115 -7688.54548 -8483.84474
93812.21534 -5264.10808 -7686.75123 -8481.31176
93816.21544 -5263.4042 -7684.95647 -8478.77825
93820.21555 -5262.69985 -7683.16118 -8476.24419
93824.21565 -5261.99505 -7681.36536 -8473.70959
93828.21576 -5261.28978 -7679.56902 -8471.17445
93832.21587 -5260.58405 -7677.77215 -8468.63877
93836.21597 -5259.87785 -7675.97476 -8466.10255
93840.21608 -5259.1712 -7674.17685 -8463.56579
93844.21618 -5258.46408 -7672.37841 -8461.02849
93848.21629 -5257.7565 -7670.57945 -8458.49066
93852.21639 -5257.04845 -7668.77997 -8455.95228
93856.2165 -5256.33995 -7666.97996 -8453.41337
93860.21661 -5255.63098 -7665.17943 -8450.87393
93864.21671 -5254.92155 -7663.37838 -8448.33394
93868.21682 -5254.21166 -7661.57681 -8445.79342
93872.21692 -5253.50131 -7659.77471 -8443.25237
93876.21703 -5252.79049 -7657.97209 -8440.71078
93880.21714 -5252.07921 -7656.16896 -8438.16865
93884.21724 -5251.36747 -7654.3653 -8435.626
93888.21735 -5250.65527 -7652.56112 -8433.0828
93892.21745 -5249.94261 -7650.75642 -8430.53908
93896.21756 -5249.22949 -7648.9512 -8427.99482
93900.21766 -5248.5159 -7647.14546 -8425.45003
93904.21777 -5247.80186 -7645.3392 -8422.90471
93908.21788 -5247.08735 -7643.53243 -8420.35885
93912.21798 -5246.37238 -7641.72513 -8417.81247
93916.21809 -5245.65695 -7639.91732 -8415.26555
93920.21819 -5244.94106 -7638.10898 -8412.71811
93924.2183 -5244.2247 -7636.30013 -8410.17013
93928.2184 -5243.50789 -7634.49076 -8407.62163
93932.21851 -5242.79062 -7632.68088 -8405.07259
93936.21862 -5242.07288 -7630.87047 -8402.52303
93940.21872 -5241.35469 -7629.05955 -8399.97294
93944.21883 -5240.63603 -7627.24812 -8397.42233
93948.21893 -5239.91691 -7625.43616 -8394.87118
93952.21904 -5239.19734 -7623.6237 -8392.31951
93956.21914 -5238.4773 -7621.81071 -8389.76732
93960.21925 -5237.7568 -7619.99721 -8387.21459
93964.21936 -5237.03584 -7618.18319 -8384.66135
93968.21946 -5236.31442 -7616.36866 -8382.10757
93972.21957 -5235.59254 -7614.55362 -8379.55328
93976.21967 -5234.87021 -7612.73806 -8376.99846
93980.21978 -5234.14741 -7610.92199 -8374.44311
93984.21988 -5233.42415 -7609.1054 -8371.88724
93988.21999 -5232.70043 -7607.2883 -8369.33086
93992.2201 -5231.97625 -7605.47069 -8366.77394
93996.2202 -5231.25161 -7603.65256 -8364.21651
94000.22031 -5230.52651 -7601.83392 -8361.65856
94004.22041 -5229.80096 -7600.01477 -8359.10008
94008.22052 -5229.07494 -7598.19511 -8356.54108
94012.22062 -5228.34846 -7596.37493 -8353.98157
